asset_tag_,serial_,description,quantity,location,price,has_purchase_order,has_supplier_info,lifespan_days,estimated_useful_life_days,asset_current_age_days,linear_depreciation_rate,stagnation_time_days,depreciation_pct,days_to_service,has_been_transferred,price_per_unit,is_high_value,category_encoded,condition_encoded,dept_ALL,dept_AMP,dept_AUTO,dept_AUTO-COL,dept_AUTO-OPE,dept_AUTOMATION,dept_CAD,dept_CDL,dept_CONST,dept_DMC,dept_ELEC-ENG,dept_Electrical,dept_GIS,dept_HONDA,dept_HVAC,dept_LEED,dept_MACHINIST,dept_Maintenance,dept_PLUM,dept_SEMI,dept_WELD,campus_Dobie,campus_Lockhart,campus_Lockhart Correctional,campus_Northridge,campus_Riverside,campus_Round Rock,campus_San Marcos,campus_Smithville,campus_TOOF,target_needs_repair
106261,SN-810456,Collet Set ER40 Complete,1,Container 11A,9165.57,1,0,,1095,2058,8.370383561643836,-1,187.94520547945206,18,0,9165.57,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-1003404,SN-471846,Magnetic V-Block Set,4,Room 4130,7696.33,0,1,,1095,2483,7.028611872146119,1820,226.7579908675799,15,1,1924.0825,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
106262,SN-997549,Telescoping Gauge Set,4,Container 11A,6452.56,0,1,,1095,2606,5.892748858447489,-1,237.9908675799087,17,0,1613.14,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-1003679,SN-412239,Machinist Handbook Reference 31st Ed,1,Container 10A,14580.0,1,0,,365,1124,39.945205479452056,-1,307.94520547945206,14,0,14580.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106263,SN-639505,Blueprint Reading Textbook Set,4,Room 5133,10074.56,1,0,,365,1182,27.60153424657534,-1,323.83561643835617,13,0,2518.64,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GEN-1003689,SN-343026,Cutting Fluid Tapmatic (Gallon),4,Container 11A,10028.53,0,0,,183,422,54.800710382513664,62,230.60109289617486,11,1,2507.1325,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
106264,SN-843373,ATC CDL Truck Driving Simulator Pro #2,1,Storage,25900.41,0,0,,1825,668,14.192005479452055,-1,36.602739726027394,10,0,25900.41,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106265,SN-874195,Pro-SHIFT CDL Driving Simulator #6,1,Classroom,12949.3,1,1,,1825,680,7.095506849315068,418,37.26027397260274,16,1,12949.3,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
106267,SN-282512,Air Brake System Trainer Board #10,1,Classroom,24543.64,0,1,,1825,1722,13.448569863013699,-1,94.35616438356165,13,0,24543.64,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GEN-1003965,SN-904957,Pre-Trip Inspection Kit Magnetic Labels,1,Storage,9817.06,1,0,,1825,2393,5.3792109589041095,1961,131.12328767123287,13,1,9817.06,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GEN-1004129,SN-624268,DOT Placard Training Set Hazmat,1,Storage,7800.07,1,1,,365,781,21.37005479452055,76,213.97260273972606,18,1,7800.07,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106271,SN-696879,ELD Electronic Log Device Trainer #8,1,Storage Room,20691.49,1,0,,1825,987,11.337802739726028,748,54.08219178082192,12,1,20691.49,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GEN-1004214,SN-502884,Traffic Cone Set of 24,1,Storage Room,21836.13,1,1,,1825,46,11.965002739726028,-1,2.5205479452054798,8,0,21836.13,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106275,SN-436455,Load Securement Kit Chains and Binders,1,Storage Room,8388.16,1,1,,1825,1859,4.596252054794521,1644,101.86301369863014,11,1,8388.16,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
106279,SN-557248,Tarping System Trainer Kit #10,1,Storage Trailer,6964.96,1,1,,1825,104,3.8164164383561645,-1,5.698630136986301,10,0,6964.96,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106281,SN-493814,Truck Scale Training Unit,1,Shipping Container,7707.54,1,1,,1825,842,4.223309589041095,-1,46.136986301369866,10,0,7707.54,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106285,SN-665359,Fire Extinguisher 5 lb DOT Set of 6,1,Classroom,5507.55,1,0,,1825,550,3.017835616438356,-1,30.136986301369863,11,0,5507.55,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GEN-1004505,SN-559551,Emergency Triangle Reflector Set of 6,2,Shipping Container,10042.15,1,1,,365,851,27.512739726027398,758,233.15068493150685,21,1,5021.075,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-1004627,SN-501682,First Aid Kit DOT Compliant Set of 4,3,Classroom,15658.8,1,0,,365,1997,42.900821917808216,-1,547.1232876712329,10,0,5219.599999999999,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GEN-1004873,SN-881203,High-Visibility Safety Vest Set of 20,3,Shipping Container,21221.0,1,1,,365,1981,58.13972602739726,1596,542.7397260273972,15,1,7073.666666666667,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-1005110,SN-417931,CDL Practice Test Software License,1,Storage Trailer,22887.76,0,1,,1825,528,12.541238356164383,-1,28.93150684931507,14,0,22887.76,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106287,SN-388574,Fuel Efficiency Monitor OBD,1,Shipping Container,5600.13,0,0,,1825,2008,3.068564383561644,-1,110.02739726027397,16,0,5600.13,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106291,SN-821214,Truck Model Cutaway Drivetrain,1,Classroom,11229.49,1,1,,1825,772,6.1531452054794515,310,42.3013698630137,14,1,11229.49,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
GEN-1005177,SN-845789,Air Brake Test Gauge Kit,1,Storage,12144.75,0,1,,1095,904,11.091095890410958,-1,82.55707762557077,11,0,12144.75,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GEN-1005454,SN-208873,CDL Study Guide Set,2,Storage,16729.46,1,0,,365,687,45.83413698630137,351,188.21917808219177,10,1,8364.73,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106294,SN-522264,Backing Guide Cones Set,3,Storage Room,21883.85,1,1,,365,2581,59.95575342465753,1904,707.1232876712329,16,1,7294.616666666666,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106296,SN-586485,ATC CDL Truck Driving Simulator Pro #2,1,Storage Trailer,17315.64,0,0,,1825,581,9.488021917808219,-1,31.835616438356162,19,0,17315.64,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-1005475,SN-513488,Pro-SHIFT CDL Driving Simulator #1,1,Storage Trailer,20338.59,1,1,,1825,1949,11.14443287671233,1488,106.79452054794521,18,1,20338.59,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
GEN-1005737,SN-783034,Air Brake System Trainer Board #6,1,Storage,16530.21,0,0,,1825,1390,9.057649315068492,-1,76.16438356164383,15,0,16530.21,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106300,SN-924766,Pre-Trip Inspection Kit Magnetic Labels,1,Classroom 1,15791.74,1,1,,1825,1429,8.653008219178082,1170,78.3013698630137,10,1,15791.74,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106304,SN-926096,DOT Placard Training Set Hazmat,2,Classroom,11739.69,0,1,,365,1145,32.163534246575345,-1,313.6986301369863,19,0,5869.845,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GEN-1005917,SN-793954,ELD Electronic Log Device Trainer #1,1,Storage Room,20406.01,0,1,,1825,2444,11.181375342465753,-1,133.91780821917808,18,0,20406.01,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106306,SN-741240,Traffic Cone Set of 24,1,Storage Trailer,6398.04,1,0,,1825,1835,3.5057753424657534,-1,100.54794520547945,20,0,6398.04,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106307,SN-791475,Load Securement Kit Chains and Binders,1,Classroom 1,17786.11,1,0,,1825,930,9.745813698630137,650,50.95890410958904,10,1,17786.11,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106308,SN-167547,Tarping System Trainer Kit #20,1,Classroom,17697.23,1,1,,1825,243,9.697112328767123,-1,13.315068493150687,10,0,17697.23,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106310,SN-376956,Truck Scale Training Unit,1,Storage Room,6302.81,1,0,,1825,2667,3.4535945205479455,-1,146.13698630136986,14,0,6302.81,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEN-1006154,SN-247147,Fire Extinguisher 5 lb DOT Set of 6,1,Storage,6009.37,0,0,,1825,2597,3.292805479452055,-1,142.3013698630137,15,0,6009.37,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106314,SN-493489,Emergency Triangle Reflector Set of 6,1,Storage Room,8708.48,1,0,,365,477,23.858849315068493,64,130.68493150684932,21,1,8708.48,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEN-1006302,SN-703348,First Aid Kit DOT Compliant Set of 4,2,Storage,21881.63,1,0,,365,2878,59.94967123287672,2710,788.4931506849315,21,1,10940.815,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
106318,SN-851540,High-Visibility Safety Vest Set of 20,1,Storage,16437.34,0,1,,365,95,45.033808219178084,-1,26.027397260273972,12,0,16437.34,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106321,SN-356979,CDL Practice Test Software License,1,Storage Room,7201.27,1,1,,1825,227,3.945901369863014,-1,12.438356164383562,16,0,7201.27,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106323,SN-829898,Fuel Efficiency Monitor OBD,1,Storage Room,23251.36,1,1,,1825,833,12.740471232876713,-1,45.64383561643835,15,0,23251.36,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEN-1006523,SN-900258,Truck Model Cutaway Drivetrain,1,Storage,10015.37,1,0,,1825,813,5.48787397260274,-1,44.54794520547945,19,0,10015.37,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GEN-1006680,SN-916231,Air Brake Test Gauge Kit,3,Classroom,5919.73,1,0,,1095,1089,5.406146118721461,-1,99.45205479452055,15,0,1973.243333333333,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GEN-1006816,SN-951055,CDL Study Guide Set,2,Classroom 1,22009.55,0,0,,365,1203,60.30013698630137,648,329.5890410958904,15,1,11004.775,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106325,SN-698290,Backing Guide Cones Set,3,Storage Trailer,24480.37,1,1,,365,2529,67.06950684931506,2407,692.8767123287671,11,1,8160.123333333333,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
GEN-1006869,SN-548747,ATC CDL Truck Driving Simulator Pro #16,1,Shipping Container,19852.51,1,1,,1825,380,10.878087671232876,-1,20.82191780821918,18,0,19852.51,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106329,SN-556103,Pro-SHIFT CDL Driving Simulator #9,1,Storage Trailer,22945.35,1,1,,1825,1558,12.572794520547944,1055,85.36986301369863,13,1,22945.35,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
106333,SN-624928,Air Brake System Trainer Board #10,1,Storage,9739.59,1,0,,1825,2570,5.336761643835617,2296,140.82191780821918,15,1,9739.59,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
106336,SN-580252,Pre-Trip Inspection Kit Magnetic Labels,1,Classroom 1,20631.97,1,0,,1825,217,11.305189041095892,-1,11.890410958904111,12,0,20631.97,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEN-1006933,SN-275617,DOT Placard Training Set Hazmat,4,Storage Room,21557.52,1,0,,365,778,59.06169863013699,-1,213.15068493150685,20,0,5389.38,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEN-1007090,SN-891073,ELD Electronic Log Device Trainer #7,1,Storage Room,24737.17,1,0,,1825,1204,13.554613698630137,973,65.97260273972603,16,1,24737.17,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
106339,SN-672496,Traffic Cone Set of 24,1,Storage,23674.09,1,1,,1825,2183,12.972104109589042,1778,119.61643835616438,13,1,23674.09,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
106343,SN-215338,Load Securement Kit Chains and Binders,1,Storage Room,6119.93,0,0,,1825,267,3.3533863013698633,66,14.63013698630137,19,1,6119.93,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
106347,SN-781499,Tarping System Trainer Kit #9,1,Storage,11190.92,1,1,,1825,2995,6.132010958904109,2299,164.1095890410959,13,1,11190.92,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
106348,SN-899817,Truck Scale Training Unit,1,Classroom,9680.57,1,1,,1825,599,5.304421917808219,-1,32.821917808219176,18,0,9680.57,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106351,SN-977405,Fire Extinguisher 5 lb DOT Set of 6,1,Storage,7879.11,0,0,,1825,321,4.317320547945205,-1,17.589041095890412,17,0,7879.11,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GEN-1007137,SN-479312,Emergency Triangle Reflector Set of 6,3,Storage,24889.48,1,1,,365,2691,68.19035616438356,-1,737.2602739726028,14,0,8296.493333333334,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106355,SN-231990,First Aid Kit DOT Compliant Set of 4,4,Shipping Container,17009.91,1,1,,365,1505,46.60249315068493,-1,412.32876712328766,15,0,4252.4775,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106356,SN-793360,High-Visibility Safety Vest Set of 20,3,Classroom 1,9661.48,0,1,,365,544,26.46980821917808,-1,149.04109589041096,17,0,3220.4933333333333,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106357,SN-698908,CDL Practice Test Software License,1,Classroom 1,9008.53,0,0,,1825,864,4.936180821917809,-1,47.342465753424655,17,0,9008.53,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106360,SN-850633,Fuel Efficiency Monitor OBD,1,Storage,7126.13,1,1,,1825,2226,3.9047287671232875,-1,121.97260273972603,19,0,7126.13,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106362,SN-131736,Truck Model Cutaway Drivetrain,1,Storage Room,21012.26,1,0,,1825,2018,11.51356712328767,1912,110.57534246575342,19,1,21012.26,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEN-1007351,SN-915913,Air Brake Test Gauge Kit,2,Storage,20351.93,0,0,,1095,469,18.586237442922375,217,42.8310502283105,16,1,10175.965,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GEN-1007449,SN-374694,CDL Study Guide Set,3,Classroom,9115.04,0,0,,365,490,24.972712328767127,196,134.24657534246575,14,1,3038.346666666667,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106366,SN-862011,Backing Guide Cones Set,4,Storage,9833.77,1,0,,365,2429,26.941835616438357,-1,665.4794520547945,21,0,2458.4425,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106368,SN-909547,ATC CDL Truck Driving Simulator Pro #18,1,Storage,27662.31,1,0,,1825,640,15.157430136986303,-1,35.06849315068493,14,0,27662.31,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GEN-1007472,SN-891786,Pro-SHIFT CDL Driving Simulator #2,1,Classroom 1,19229.49,1,1,,1825,2745,10.536706849315069,2234,150.41095890410958,18,1,19229.49,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GEN-1007723,SN-703204,Air Brake System Trainer Board #19,1,Classroom,11923.92,0,0,,1825,2840,6.533654794520548,2271,155.6164383561644,14,1,11923.92,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106371,SN-494848,Pre-Trip Inspection Kit Magnetic Labels,1,Storage Room,8759.35,0,1,,1825,1878,4.799643835616439,1755,102.9041095890411,14,1,8759.35,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
106373,SN-930838,DOT Placard Training Set Hazmat,2,Classroom 1,18056.62,1,1,,365,1112,49.470191780821914,-1,304.6575342465753,18,0,9028.31,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEN-1007994,SN-854265,ELD Electronic Log Device Trainer #1,1,Classroom,14081.62,1,1,,1825,2806,7.715956164383562,-1,153.75342465753425,19,0,14081.62,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GEN-1008130,SN-685908,Traffic Cone Set of 24,1,Storage,16789.63,0,1,,1825,1905,9.199797260273973,1669,104.38356164383562,13,1,16789.63,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GEN-1008236,SN-550681,Load Securement Kit Chains and Binders,1,Classroom,23994.15,1,0,,1825,1021,13.147479452054796,-1,55.945205479452056,20,0,23994.15,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GEN-1008460,SN-529849,Tarping System Trainer Kit #18,1,Classroom,9899.89,1,1,,1825,2122,5.4245972602739725,1492,116.27397260273973,14,1,9899.89,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
GEN-1008554,SN-330397,Truck Scale Training Unit,1,Storage Room,8740.44,1,0,,1825,606,4.789282191780822,121,33.205479452054796,13,1,8740.44,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GEN-1008819,SN-960230,Fire Extinguisher 5 lb DOT Set of 6,1,Storage Trailer,13994.69,1,1,,1825,505,7.6683232876712335,-1,27.671232876712327,16,0,13994.69,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-1008858,SN-719620,Emergency Triangle Reflector Set of 6,2,Classroom 1,18370.03,0,0,,365,2625,50.32884931506849,2414,719.1780821917808,13,1,9185.015,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106377,SN-571785,First Aid Kit DOT Compliant Set of 4,2,Storage Room,12153.67,0,1,,365,270,33.29772602739726,-1,73.97260273972603,17,0,6076.835,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEN-1009071,SN-816162,High-Visibility Safety Vest Set of 20,1,Storage Room,16910.17,1,1,,365,2844,46.329232876712325,-1,779.1780821917808,20,0,16910.17,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106380,SN-869012,CDL Practice Test Software License,1,Storage Room,12456.39,0,1,,1825,1667,6.825419178082192,-1,91.34246575342466,10,0,12456.39,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106381,SN-127770,Fuel Efficiency Monitor OBD,1,Classroom 1,14714.77,0,1,,1825,590,8.062887671232877,-1,32.32876712328767,14,0,14714.77,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEN-1009232,SN-564243,Truck Model Cutaway Drivetrain,1,Storage Room,6009.75,1,1,,1825,1522,3.293013698630137,-1,83.3972602739726,15,0,6009.75,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106382,SN-698239,Air Brake Test Gauge Kit,4,Classroom,15619.46,1,0,,1095,1134,14.264347031963469,-1,103.56164383561644,19,0,3904.865,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GEN-1009480,SN-163072,CDL Study Guide Set,3,Storage Room,15737.6,0,0,,365,3018,43.11671232876712,-1,826.8493150684931,18,0,5245.866666666667,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106383,SN-477866,Backing Guide Cones Set,1,Storage,5598.48,0,1,,365,2770,15.338301369863013,-1,758.9041095890411,17,0,5598.48,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106385,SN-772951,Kubota BX2380 Sub-Compact Tractor #17,1,Container 5B,12814.9,1,1,,1825,141,7.0218630136986295,-1,7.726027397260274,15,0,12814.9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-1009597,SN-916273,John Deere 1025R Compact Tractor #19,1,Lab A,16514.46,1,1,,1825,2145,9.049019178082192,1472,117.53424657534246,20,1,16514.46,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106388,SN-365216,BCS Walk-Behind Tractor w/ Attachments #7,1,Storage,15130.76,1,0,,1825,2369,8.290827397260275,-1,129.8082191780822,17,0,15130.76,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106391,SN-367617,Electric Cultivator Honda FG201,1,Storage,19677.5,0,0,,1825,843,10.782191780821918,-1,46.19178082191781,19,0,19677.5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106393,SN-445895,Husqvarna 455 Chainsaw Training Unit,1,Classroom,7623.18,1,1,,1825,835,4.177084931506849,-1,45.75342465753425,21,0,7623.18,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106395,SN-532055,Echo SRM-225 String Trimmer Training,1,Classroom,8773.59,0,1,,1825,2592,4.807446575342466,-1,142.02739726027397,18,0,8773.59,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
